1775251352.7773483,11,1841.54,0.0,0
1775251352.7783618,13,1842.13,0.0,0
1775251352.7773483,10,1843.76,0.0,0
1775251352.7783618,14,1845.21,52.9,0
1775251352.7799795,16,1844.62,0.0,0
1775251352.7799795,15,1846.82,0.0,0
1775251352.7799795,17,1847.89,0.0,0
1775251352.7799795,18,1848.90,0.0,0
1775251352.7799795,19,1849.90,0.0,0
1775251352.7810295,20,1849.93,0.0,0
1775251352.7810295,21,1850.93,0.0,0
1775251352.7810295,22,1852.14,0.0,0
1775251352.7820954,24,1852.12,0.0,0
1775251352.7810295,23,1854.69,0.0,0
1775251352.5934625,1,2043.27,0.0,0
1775251352.7971919,25,1896.08,32.8,0
1775251352.855063,26,1841.22,0.0,0
1775251351.46965,33,3690.80,11.0,0
1775251351.4713047,34,3690.15,0.0,0
1775251353.6860695,2,1475.38,0.0,0
1775251353.6876845,3,1475.27,0.0,0
1775251353.6876845,5,1476.28,0.0,0
1775251353.6876845,4,1477.78,0.0,0
1775251353.6882205,6,1478.48,0.0,0
1775251353.6882205,7,1479.76,0.0,0
1775251353.689292,8,1478.69,0.0,0
1775251353.2675612,1,2365.84,8.3,0
1775251354.6156828,2,1019.23,0.0,0
1775251354.6377277,3,1102.56,4.4,0
1775251352.7820954,30,2959.19,0.0,0
1775251352.7905786,28,2952.71,0.0,0
1775251352.7855005,27,2957.78,0.0,0
1775251352.7875097,31,2957.78,0.0,0
1775251352.7833664,29,2963.55,0.0,0
1775251354.6916547,4,1055.78,37.5,0
1775251354.5585163,1,1194.38,12.5,0
1775251354.6952791,5,1058.90,0.0,0
1775251355.158454,2,904.95,1.9,0
1775251355.2725677,6,896.62,2.0,0
1775251355.27154,3,899.16,25.0,0
1775251355.2725677,5,899.64,0.0,0
1775251355.2725677,4,900.64,0.0,0
1775251355.2736764,7,901.04,0.0,0
1775251355.1554585,1,1074.37,16.3,0
1775251355.2761312,8,954.21,0.0,0
1775251355.7382236,9,750.28,6.6,0
1775251355.7490797,10,845.91,6.2,0
1775251355.7505054,12,845.49,0.0,0
1775251355.7505054,11,847.00,0.0,0
1775251355.7505054,14,848.50,0.0,0
1775251355.7505054,13,850.53,0.0,0
1775251355.754175,15,901.77,4.7,0
1775251355.805525,16,852.01,0.0,0
1775251355.807556,17,853.31,0.0,0
1775251356.2268248,4,794.58,11.6,0
1775251356.2268248,2,796.09,0.0,0
1775251356.2268248,3,798.21,0.0,0
1775251356.2268248,5,799.22,0.0,0
1775251356.487492,8,644.62,36.1,0
1775251356.4859643,6,647.16,0.0,0
1775251356.4864821,7,648.64,0.0,0
1775251356.490176,9,751.24,23.5,0
1775251356.1668541,1,1075.58,0.0,0
1775251356.6533992,10,693.89,10.8,0
1775251356.6533992,11,695.49,0.0,0
1775251356.6585383,12,847.95,12.8,0
1775251356.6585383,13,850.12,0.0,0
1775251356.8645225,15,699.24,16.1,0
1775251356.8645225,14,700.75,0.0,0
1775251356.8645225,16,701.75,0.0,0
1775251357.0196655,2,703.75,14.2,0
1775251357.1285362,3,853.90,22.9,0
1775251357.1290486,4,854.98,0.0,0
1775251357.1290486,5,856.50,0.0,0
1775251357.2376668,6,853.36,5.1,0
1775251357.2391818,9,854.03,12.5,0
1775251357.0191462,1,1075.60,0.0,0
1775251357.2381797,7,857.57,0.0,0
1775251357.2381797,8,857.57,0.0,0
1775251357.3455348,10,806.38,6.2,0
1775251357.3455348,11,808.38,54.5,0
1775251357.503745,12,807.82,7.8,0
1775251357.561239,15,855.87,46.1,0
1775251357.561239,13,856.86,0.0,0
1775251357.561239,14,858.37,41.7,0
1775251357.5672755,16,957.58,17.0,0
1775251357.7209034,17,805.56,0.0,0
1775251357.9789746,18,603.37,12.7,0
1775251357.9799814,19,603.36,0.0,0
1775251357.986552,20,904.75,5.9,0
1775251358.089018,2,856.61,7.0,0
1775251358.1489124,4,799.37,0.0,0
1775251358.1489124,6,800.97,0.0,0
1775251358.1489124,5,801.97,20.0,0
1775251358.1489124,3,803.97,0.0,0
1775251358.1489124,7,806.11,0.0,0
1775251358.1551535,8,956.41,12.3,0
1775251358.089018,1,1025.06,0.0,0
1775251358.4146345,9,700.95,0.0,0
1775251358.415642,10,700.95,0.0,0
1775251358.522823,11,1108.05,14.2,0
1775251358.5788033,12,1053.40,0.0,0
1775251358.5788033,13,1054.40,0.0,0
1775251358.8889055,14,798.96,10.3,0
1775251358.8889055,15,800.07,0.0,0
1775251358.8889055,16,801.54,0.0,0
1775251358.8889055,17,801.54,0.0,0
1775251358.8900175,18,801.88,0.0,0
1775251358.8900175,19,803.33,0.0,0
1775251358.8900175,20,804.85,0.0,0
1775251358.8933485,21,958.79,5.6,0
1775251359.1085398,3,746.60,0.0,0
1775251359.1085398,2,747.60,0.0,0
1775251359.1095467,4,748.59,25.0,0
1775251359.1130688,5,1005.13,4.2,0
1775251359.2704725,6,847.73,0.0,0
1775251359.271059,8,849.66,0.0,0
1775251359.2704725,7,850.81,0.0,0
1775251359.1085398,1,1014.79,50.0,0
1775251359.6297677,9,1061.23,12.8,0
1775251359.635127,10,1056.94,0.0,0
1775251359.847769,11,899.62,5.3,0
1775251359.847769,12,902.25,0.0,0
1775251359.847769,13,903.25,0.0,0
1775251359.847769,14,905.25,0.0,0
