Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100% 
GET,/predict?cb_nonce=273897,1,0,29529.31430004537,29529.31430004537,29529.31430004537,29529.31430004537,39.0,0.0008323746104118736,0.0,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000
GET,/predict?cb_nonce=274046,1,0,7635.609299992211,7635.609299992211,7635.609299992211,7635.609299992211,39.0,0.0008323746104118736,0.0,7600,7600,7600,7600,7600,7600,7600,7600,7600,7600,7600
GET,/predict?cb_nonce=274281,1,0,70047.29869996663,70047.29869996663,70047.29869996663,70047.29869996663,39.0,0.0008323746104118736,0.0,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000
GET,/predict?cb_nonce=274444,1,0,2032.948200008832,2032.948200008832,2032.948200008832,2032.948200008832,39.0,0.0008323746104118736,0.0,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000
GET,/predict?cb_nonce=275793,1,1,4093.2962999213487,4093.2962999213487,4093.2962999213487,4093.2962999213487,0.0,0.0008323746104118736,0.0008323746104118736,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100
GET,/predict?cb_nonce=276466,1,0,35168.47690008581,35168.47690008581,35168.47690008581,35168.47690008581,39.0,0.0008323746104118736,0.0,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000
GET,/predict?cb_nonce=27656,1,1,4225.718699977733,4225.718699977733,4225.718699977733,4225.718699977733,0.0,0.0008323746104118736,0.0008323746104118736,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200
GET,/predict?cb_nonce=27740,1,0,1481.6045999759808,1481.6045999759808,1481.6045999759808,1481.6045999759808,39.0,0.0008323746104118736,0.0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500
GET,/predict?cb_nonce=277434,1,1,4096.8894000397995,4096.8894000397995,4096.8894000397995,4096.8894000397995,0.0,0.0008323746104118736,0.0008323746104118736,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100
GET,/predict?cb_nonce=27855,1,0,2497.3641000688076,2497.3641000688076,2497.3641000688076,2497.3641000688076,39.0,0.0008323746104118736,0.0,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500
GET,/predict?cb_nonce=278778,1,0,593.1895000394434,593.1895000394434,593.1895000394434,593.1895000394434,39.0,0.0008323746104118736,0.0,590,590,590,590,590,590,590,590,590,590,590
GET,/predict?cb_nonce=279677,1,0,2682.9830000642687,2682.9830000642687,2682.9830000642687,2682.9830000642687,39.0,0.0008323746104118736,0.0,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700
GET,/predict?cb_nonce=279701,1,0,6200.285500031896,6200.285500031896,6200.285500031896,6200.285500031896,39.0,0.0008323746104118736,0.0,6200,6200,6200,6200,6200,6200,6200,6200,6200,6200,6200
GET,/predict?cb_nonce=279816,1,1,4220.322099979967,4220.322099979967,4220.322099979967,4220.322099979967,0.0,0.0008323746104118736,0.0008323746104118736,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200
GET,/predict?cb_nonce=280791,1,1,4074.7850000625476,4074.7850000625476,4074.7850000625476,4074.7850000625476,0.0,0.0008323746104118736,0.0008323746104118736,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100
GET,/predict?cb_nonce=281746,1,0,2567.58210004773,2567.58210004773,2567.58210004773,2567.58210004773,39.0,0.0008323746104118736,0.0,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600
GET,/predict?cb_nonce=282101,1,1,4226.39219998382,4226.39219998382,4226.39219998382,4226.39219998382,0.0,0.0008323746104118736,0.0008323746104118736,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200
GET,/predict?cb_nonce=282135,1,0,863.8405000092462,863.8405000092462,863.8405000092462,863.8405000092462,39.0,0.0008323746104118736,0.0,860,860,860,860,860,860,860,860,860,860,860
GET,/predict?cb_nonce=282256,1,0,989.655299927108,989.655299927108,989.655299927108,989.655299927108,39.0,0.0008323746104118736,0.0,990,990,990,990,990,990,990,990,990,990,990
GET,/predict?cb_nonce=28235,1,1,4638.624400016852,4638.624400016852,4638.624400016852,4638.624400016852,0.0,0.0008323746104118736,0.0008323746104118736,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600
GET,/predict?cb_nonce=282434,1,1,4300.165000022389,4300.165000022389,4300.165000022389,4300.165000022389,0.0,0.0008323746104118736,0.0008323746104118736,4300,4300,4300,4300,4300,4300,4300,4300,4300,4300,4300
GET,/predict?cb_nonce=282448,1,1,4184.2834000708535,4184.2834000708535,4184.2834000708535,4184.2834000708535,0.0,0.0008323746104118736,0.0008323746104118736,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200
GET,/predict?cb_nonce=282501,1,0,1628.1971000134945,1628.1971000134945,1628.1971000134945,1628.1971000134945,39.0,0.0008323746104118736,0.0,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600
GET,/predict?cb_nonce=282745,1,1,5321.400899905711,5321.400899905711,5321.400899905711,5321.400899905711,0.0,0.0008323746104118736,0.0008323746104118736,5300,5300,5300,5300,5300,5300,5300,5300,5300,5300,5300
GET,/predict?cb_nonce=28283,1,1,4271.759900031611,4271.759900031611,4271.759900031611,4271.759900031611,0.0,0.0008323746104118736,0.0008323746104118736,4300,4300,4300,4300,4300,4300,4300,4300,4300,4300,4300
GET,/predict?cb_nonce=282892,1,0,2553.2328999834135,2553.2328999834135,2553.2328999834135,2553.2328999834135,39.0,0.0008323746104118736,0.0,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600
GET,/predict?cb_nonce=283511,1,0,1475.9335999842733,1475.9335999842733,1475.9335999842733,1475.9335999842733,39.0,0.0008323746104118736,0.0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500
GET,/predict?cb_nonce=283587,1,1,4139.116799924523,4139.116799924523,4139.116799924523,4139.116799924523,0.0,0.0008323746104118736,0.0008323746104118736,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100
GET,/predict?cb_nonce=284117,1,0,2401.737300097011,2401.737300097011,2401.737300097011,2401.737300097011,39.0,0.0008323746104118736,0.0,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400
GET,/predict?cb_nonce=284387,1,1,4221.495199948549,4221.495199948549,4221.495199948549,4221.495199948549,0.0,0.0008323746104118736,0.0008323746104118736,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200
GET,/predict?cb_nonce=28500,1,1,5352.059100056067,5352.059100056067,5352.059100056067,5352.059100056067,0.0,0.0008323746104118736,0.0008323746104118736,5400,5400,5400,5400,5400,5400,5400,5400,5400,5400,5400
GET,/predict?cb_nonce=285161,1,0,1931.4110000850633,1931.4110000850633,1931.4110000850633,1931.4110000850633,39.0,0.0008323746104118736,0.0,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900
GET,/predict?cb_nonce=286542,1,0,440.0221999967471,440.0221999967471,440.0221999967471,440.0221999967471,39.0,0.0008323746104118736,0.0,440,440,440,440,440,440,440,440,440,440,440
GET,/predict?cb_nonce=286646,1,0,1643.5868000844494,1643.5868000844494,1643.5868000844494,1643.5868000844494,39.0,0.0008323746104118736,0.0,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600
GET,/predict?cb_nonce=287413,1,1,4209.19349999167,4209.19349999167,4209.19349999167,4209.19349999167,0.0,0.0008323746104118736,0.0008323746104118736,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200
GET,/predict?cb_nonce=287835,1,0,2318.9759999513626,2318.9759999513626,2318.9759999513626,2318.9759999513626,39.0,0.0008323746104118736,0.0,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300
GET,/predict?cb_nonce=288338,1,1,4940.193900023587,4940.193900023587,4940.193900023587,4940.193900023587,0.0,0.0008323746104118736,0.0008323746104118736,4900,4900,4900,4900,4900,4900,4900,4900,4900,4900,4900
GET,/predict?cb_nonce=288424,1,1,4486.679799971171,4486.679799971171,4486.679799971171,4486.679799971171,0.0,0.0008323746104118736,0.0008323746104118736,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500
GET,/predict?cb_nonce=289460,1,0,8928.230099962093,8928.230099962093,8928.230099962093,8928.230099962093,39.0,0.0008323746104118736,0.0,8900,8900,8900,8900,8900,8900,8900,8900,8900,8900,8900
GET,/predict?cb_nonce=289972,1,1,4210.588899906725,4210.588899906725,4210.588899906725,4210.588899906725,0.0,0.0008323746104118736,0.0008323746104118736,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200
GET,/predict?cb_nonce=290192,1,1,4428.733100066893,4428.733100066893,4428.733100066893,4428.733100066893,0.0,0.0008323746104118736,0.0008323746104118736,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400
GET,/predict?cb_nonce=290621,1,1,4074.0936000365764,4074.0936000365764,4074.0936000365764,4074.0936000365764,0.0,0.0008323746104118736,0.0008323746104118736,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100
GET,/predict?cb_nonce=291353,1,0,2928.6336000077426,2928.6336000077426,2928.6336000077426,2928.6336000077426,39.0,0.0008323746104118736,0.0,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900
GET,/predict?cb_nonce=291820,1,0,2309.032400022261,2309.032400022261,2309.032400022261,2309.032400022261,39.0,0.0008323746104118736,0.0,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300
GET,/predict?cb_nonce=292627,1,0,1900.0474999193102,1900.0474999193102,1900.0474999193102,1900.0474999193102,39.0,0.0008323746104118736,0.0,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900
GET,/predict?cb_nonce=293088,1,1,4744.976199930534,4744.976199930534,4744.976199930534,4744.976199930534,0.0,0.0008323746104118736,0.0008323746104118736,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700
GET,/predict?cb_nonce=293266,1,0,2491.255500004627,2491.255500004627,2491.255500004627,2491.255500004627,39.0,0.0008323746104118736,0.0,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500
GET,/predict?cb_nonce=294048,1,1,4098.129100049846,4098.129100049846,4098.129100049846,4098.129100049846,0.0,0.0008323746104118736,0.0008323746104118736,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100
GET,/predict?cb_nonce=294686,1,1,4562.300699995831,4562.300699995831,4562.300699995831,4562.300699995831,0.0,0.0008323746104118736,0.0008323746104118736,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600
GET,/predict?cb_nonce=294806,1,0,1464.5702000707388,1464.5702000707388,1464.5702000707388,1464.5702000707388,39.0,0.0008323746104118736,0.0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500
GET,/predict?cb_nonce=29509,1,1,4871.921999962069,4871.921999962069,4871.921999962069,4871.921999962069,0.0,0.0008323746104118736,0.0008323746104118736,4900,4900,4900,4900,4900,4900,4900,4900,4900,4900,4900
GET,/predict?cb_nonce=295750,1,1,4070.666900021024,4070.666900021024,4070.666900021024,4070.666900021024,0.0,0.0008323746104118736,0.0008323746104118736,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100
GET,/predict?cb_nonce=295853,1,1,4211.534000001848,4211.534000001848,4211.534000001848,4211.534000001848,0.0,0.0008323746104118736,0.0008323746104118736,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200
GET,/predict?cb_nonce=295856,1,1,4280.494100064971,4280.494100064971,4280.494100064971,4280.494100064971,0.0,0.0008323746104118736,0.0008323746104118736,4300,4300,4300,4300,4300,4300,4300,4300,4300,4300,4300
GET,/predict?cb_nonce=295943,1,1,4297.481000074185,4297.481000074185,4297.481000074185,4297.481000074185,0.0,0.0008323746104118736,0.0008323746104118736,4300,4300,4300,4300,4300,4300,4300,4300,4300,4300,4300
GET,/predict?cb_nonce=296299,1,0,14185.60460000299,14185.60460000299,14185.60460000299,14185.60460000299,39.0,0.0008323746104118736,0.0,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000
GET,/predict?cb_nonce=296431,1,0,1708.933599991724,1708.933599991724,1708.933599991724,1708.933599991724,39.0,0.0008323746104118736,0.0,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700
GET,/predict?cb_nonce=297351,1,0,923.3785000396892,923.3785000396892,923.3785000396892,923.3785000396892,39.0,0.0008323746104118736,0.0,920,920,920,920,920,920,920,920,920,920,920
GET,/predict?cb_nonce=298961,1,1,4204.625700018369,4204.625700018369,4204.625700018369,4204.625700018369,0.0,0.0008323746104118736,0.0008323746104118736,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200
GET,/predict?cb_nonce=300170,1,0,2412.86400007084,2412.86400007084,2412.86400007084,2412.86400007084,39.0,0.0008323746104118736,0.0,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400
GET,/predict?cb_nonce=300494,1,0,1124.0973999956623,1124.0973999956623,1124.0973999956623,1124.0973999956623,39.0,0.0008323746104118736,0.0,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100
GET,/predict?cb_nonce=300545,1,1,4071.7136999592185,4071.7136999592185,4071.7136999592185,4071.7136999592185,0.0,0.0008323746104118736,0.0008323746104118736,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100
GET,/predict?cb_nonce=300597,1,1,4534.84929993283,4534.84929993283,4534.84929993283,4534.84929993283,0.0,0.0008323746104118736,0.0008323746104118736,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500
GET,/predict?cb_nonce=300765,1,0,3025.0540000852197,3025.0540000852197,3025.0540000852197,3025.0540000852197,39.0,0.0008323746104118736,0.0,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000
GET,/predict?cb_nonce=302470,1,1,4070.0780999613926,4070.0780999613926,4070.0780999613926,4070.0780999613926,0.0,0.0008323746104118736,0.0008323746104118736,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100
GET,/predict?cb_nonce=302519,1,1,4109.369799960405,4109.369799960405,4109.369799960405,4109.369799960405,0.0,0.0008323746104118736,0.0008323746104118736,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100
GET,/predict?cb_nonce=302663,1,1,4513.5816999245435,4513.5816999245435,4513.5816999245435,4513.5816999245435,0.0,0.0008323746104118736,0.0008323746104118736,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500
GET,/predict?cb_nonce=302915,1,1,4116.698099998757,4116.698099998757,4116.698099998757,4116.698099998757,0.0,0.0008323746104118736,0.0008323746104118736,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100
GET,/predict?cb_nonce=303243,1,0,24052.202200051397,24052.202200051397,24052.202200051397,24052.202200051397,39.0,0.0008323746104118736,0.0,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000
GET,/predict?cb_nonce=303667,1,1,4100.869000074454,4100.869000074454,4100.869000074454,4100.869000074454,0.0,0.0008323746104118736,0.0008323746104118736,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100
GET,/predict?cb_nonce=30405,1,0,1296.3812000816688,1296.3812000816688,1296.3812000816688,1296.3812000816688,39.0,0.0008323746104118736,0.0,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300
GET,/predict?cb_nonce=304559,1,1,4942.7893999964,4942.7893999964,4942.7893999964,4942.7893999964,0.0,0.0008323746104118736,0.0008323746104118736,4900,4900,4900,4900,4900,4900,4900,4900,4900,4900,4900
GET,/predict?cb_nonce=304694,1,0,2870.5228000180796,2870.5228000180796,2870.5228000180796,2870.5228000180796,39.0,0.0008323746104118736,0.0,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900
GET,/predict?cb_nonce=304896,1,1,4203.21069995407,4203.21069995407,4203.21069995407,4203.21069995407,0.0,0.0008323746104118736,0.0008323746104118736,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200
GET,/predict?cb_nonce=306917,1,0,2702.20049994532,2702.20049994532,2702.20049994532,2702.20049994532,39.0,0.0008323746104118736,0.0,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700
GET,/predict?cb_nonce=307054,1,0,2211.890900041908,2211.890900041908,2211.890900041908,2211.890900041908,39.0,0.0008323746104118736,0.0,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200
GET,/predict?cb_nonce=307523,1,0,2635.4495000559837,2635.4495000559837,2635.4495000559837,2635.4495000559837,39.0,0.0008323746104118736,0.0,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600
GET,/predict?cb_nonce=30755,1,0,18103.327100048773,18103.327100048773,18103.327100048773,18103.327100048773,39.0,0.0008323746104118736,0.0,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
GET,/predict?cb_nonce=307706,1,0,2430.4834000067785,2430.4834000067785,2430.4834000067785,2430.4834000067785,39.0,0.0008323746104118736,0.0,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400
GET,/predict?cb_nonce=308676,1,1,4533.011300023645,4533.011300023645,4533.011300023645,4533.011300023645,0.0,0.0008323746104118736,0.0008323746104118736,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500
GET,/predict?cb_nonce=308810,1,0,2198.1386000989005,2198.1386000989005,2198.1386000989005,2198.1386000989005,39.0,0.0008323746104118736,0.0,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200
GET,/predict?cb_nonce=310098,1,0,1348.6086999764666,1348.6086999764666,1348.6086999764666,1348.6086999764666,39.0,0.0008323746104118736,0.0,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300
GET,/predict?cb_nonce=310793,1,0,2266.6724999435246,2266.6724999435246,2266.6724999435246,2266.6724999435246,39.0,0.0008323746104118736,0.0,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300
GET,/predict?cb_nonce=31082,1,0,7919.195199967362,7919.195199967362,7919.195199967362,7919.195199967362,39.0,0.0008323746104118736,0.0,7900,7900,7900,7900,7900,7900,7900,7900,7900,7900,7900
GET,/predict?cb_nonce=310992,1,1,4074.9959000386298,4074.9959000386298,4074.9959000386298,4074.9959000386298,0.0,0.0008323746104118736,0.0008323746104118736,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100
GET,/predict?cb_nonce=311567,1,1,4785.173499956727,4785.173499956727,4785.173499956727,4785.173499956727,0.0,0.0008323746104118736,0.0008323746104118736,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800
GET,/predict?cb_nonce=311682,1,1,4096.857300028205,4096.857300028205,4096.857300028205,4096.857300028205,0.0,0.0008323746104118736,0.0008323746104118736,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100
GET,/predict?cb_nonce=311813,1,1,4467.583699966781,4467.583699966781,4467.583699966781,4467.583699966781,0.0,0.0008323746104118736,0.0008323746104118736,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500
GET,/predict?cb_nonce=312368,1,1,5531.193600036204,5531.193600036204,5531.193600036204,5531.193600036204,0.0,0.0008323746104118736,0.0008323746104118736,5500,5500,5500,5500,5500,5500,5500,5500,5500,5500,5500
GET,/predict?cb_nonce=312694,1,0,2451.450200052932,2451.450200052932,2451.450200052932,2451.450200052932,39.0,0.0008323746104118736,0.0,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500
GET,/predict?cb_nonce=3133,1,0,2621.2946999585256,2621.2946999585256,2621.2946999585256,2621.2946999585256,39.0,0.0008323746104118736,0.0,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600
GET,/predict?cb_nonce=31375,1,1,4147.689100005664,4147.689100005664,4147.689100005664,4147.689100005664,0.0,0.0008323746104118736,0.0008323746104118736,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100
GET,/predict?cb_nonce=314025,1,0,2138.308900059201,2138.308900059201,2138.308900059201,2138.308900059201,39.0,0.0008323746104118736,0.0,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100
GET,/predict?cb_nonce=31458,1,0,45071.07389997691,45071.07389997691,45071.07389997691,45071.07389997691,39.0,0.0008323746104118736,0.0,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000
GET,/predict?cb_nonce=31481,1,1,4574.005499947816,4574.005499947816,4574.005499947816,4574.005499947816,0.0,0.0008323746104118736,0.0008323746104118736,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600
GET,/predict?cb_nonce=315096,1,0,74067.41520005744,74067.41520005744,74067.41520005744,74067.41520005744,39.0,0.0008323746104118736,0.0,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
GET,/predict?cb_nonce=3162,1,1,5165.065599954687,5165.065599954687,5165.065599954687,5165.065599954687,0.0,0.0008323746104118736,0.0008323746104118736,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200
GET,/predict?cb_nonce=317062,2,1,1117.8107999730855,2591.3038999424316,1117.8107999730855,4064.7969999117777,19.5,0.0016647492208237472,0.0008323746104118736,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100
GET,/predict?cb_nonce=317419,1,0,1544.9488000012934,1544.9488000012934,1544.9488000012934,1544.9488000012934,39.0,0.0008323746104118736,0.0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500
GET,/predict?cb_nonce=317596,1,0,1292.1158000826836,1292.1158000826836,1292.1158000826836,1292.1158000826836,39.0,0.0008323746104118736,0.0,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300
GET,/predict?cb_nonce=317608,1,0,2568.0929999798536,2568.0929999798536,2568.0929999798536,2568.0929999798536,39.0,0.0008323746104118736,0.0,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600
GET,/predict?cb_nonce=318002,1,0,2577.0169000606984,2577.0169000606984,2577.0169000606984,2577.0169000606984,39.0,0.0008323746104118736,0.0,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600
GET,/predict?cb_nonce=318139,1,0,2356.890599941835,2356.890599941835,2356.890599941835,2356.890599941835,39.0,0.0008323746104118736,0.0,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400
GET,/predict?cb_nonce=318236,1,1,4086.2105999840423,4086.2105999840423,4086.2105999840423,4086.2105999840423,0.0,0.0008323746104118736,0.0008323746104118736,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100
GET,/predict?cb_nonce=318340,1,0,1614.4825000083074,1614.4825000083074,1614.4825000083074,1614.4825000083074,39.0,0.0008323746104118736,0.0,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600
GET,/predict?cb_nonce=318730,1,0,27560.42630004231,27560.42630004231,27560.42630004231,27560.42630004231,39.0,0.0008323746104118736,0.0,28000,28000,28000,28000,28000,28000,28000,28000,28000,28000,28000
GET,/predict?cb_nonce=318805,1,1,4113.256799988449,4113.256799988449,4113.256799988449,4113.256799988449,0.0,0.0008323746104118736,0.0008323746104118736,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100
GET,/predict?cb_nonce=31920,1,1,4565.129599999636,4565.129599999636,4565.129599999636,4565.129599999636,0.0,0.0008323746104118736,0.0008323746104118736,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600
GET,/predict?cb_nonce=319392,1,0,27162.941500078887,27162.941500078887,27162.941500078887,27162.941500078887,39.0,0.0008323746104118736,0.0,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000
GET,/predict?cb_nonce=319476,1,0,2557.4660000856966,2557.4660000856966,2557.4660000856966,2557.4660000856966,39.0,0.0008323746104118736,0.0,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600
GET,/predict?cb_nonce=31973,1,1,4175.0477000605315,4175.0477000605315,4175.0477000605315,4175.0477000605315,0.0,0.0008323746104118736,0.0008323746104118736,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200
GET,/predict?cb_nonce=32073,1,0,2865.7288000686094,2865.7288000686094,2865.7288000686094,2865.7288000686094,39.0,0.0008323746104118736,0.0,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900
GET,/predict?cb_nonce=320964,1,0,2686.142300022766,2686.142300022766,2686.142300022766,2686.142300022766,39.0,0.0008323746104118736,0.0,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700
GET,/predict?cb_nonce=321332,1,1,4083.8610000209883,4083.8610000209883,4083.8610000209883,4083.8610000209883,0.0,0.0008323746104118736,0.0008323746104118736,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100
GET,/predict?cb_nonce=321668,1,0,7025.816099951044,7025.816099951044,7025.816099951044,7025.816099951044,39.0,0.0008323746104118736,0.0,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000
GET,/predict?cb_nonce=322083,1,0,32653.629999957047,32653.629999957047,32653.629999957047,32653.629999957047,39.0,0.0008323746104118736,0.0,33000,33000,33000,33000,33000,33000,33000,33000,33000,33000,33000
GET,/predict?cb_nonce=322279,1,0,1130.5915999691933,1130.5915999691933,1130.5915999691933,1130.5915999691933,39.0,0.0008323746104118736,0.0,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100
GET,/predict?cb_nonce=322296,1,0,1320.7403999986127,1320.7403999986127,1320.7403999986127,1320.7403999986127,39.0,0.0008323746104118736,0.0,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300
GET,/predict?cb_nonce=322802,1,1,4701.415399904363,4701.415399904363,4701.415399904363,4701.415399904363,0.0,0.0008323746104118736,0.0008323746104118736,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700
GET,/predict?cb_nonce=323417,1,0,2698.503899970092,2698.503899970092,2698.503899970092,2698.503899970092,39.0,0.0008323746104118736,0.0,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700
GET,/predict?cb_nonce=323435,1,0,2303.622500039637,2303.622500039637,2303.622500039637,2303.622500039637,39.0,0.0008323746104118736,0.0,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300
GET,/predict?cb_nonce=323442,1,0,2543.5374999651685,2543.5374999651685,2543.5374999651685,2543.5374999651685,39.0,0.0008323746104118736,0.0,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500
GET,/predict?cb_nonce=323724,1,0,2511.4234999055043,2511.4234999055043,2511.4234999055043,2511.4234999055043,39.0,0.0008323746104118736,0.0,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500
GET,/predict?cb_nonce=323915,1,1,4494.729100028053,4494.729100028053,4494.729100028053,4494.729100028053,0.0,0.0008323746104118736,0.0008323746104118736,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500
GET,/predict?cb_nonce=324840,1,0,2564.61850006599,2564.61850006599,2564.61850006599,2564.61850006599,39.0,0.0008323746104118736,0.0,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600
GET,/predict?cb_nonce=325875,1,0,24275.627000024542,24275.627000024542,24275.627000024542,24275.627000024542,39.0,0.0008323746104118736,0.0,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000
GET,/predict?cb_nonce=32623,1,0,2737.9195999819785,2737.9195999819785,2737.9195999819785,2737.9195999819785,39.0,0.0008323746104118736,0.0,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700
GET,/predict?cb_nonce=326234,1,0,959.1689000371844,959.1689000371844,959.1689000371844,959.1689000371844,39.0,0.0008323746104118736,0.0,960,960,960,960,960,960,960,960,960,960,960
GET,/predict?cb_nonce=326419,1,0,2670.0795999495313,2670.0795999495313,2670.0795999495313,2670.0795999495313,39.0,0.0008323746104118736,0.0,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700
